diplomacy	<div>dɪplóʊməsi<br></div>外交	
resentment	rɪzéntmənt<div>（名）憤慨</div><div><br></div><div>I am&nbsp;a&nbsp;person&nbsp;of&nbsp;deep&nbsp;resentment.<br></div><div>私は恨み深い人間です。<br></div>	
voice（「発音する」以外の動詞）	vˈɔɪs<div>（動）表明する、発音する</div><div>（名）声</div>	
inflation	ɪnfléɪʃən<div>（名）インフレーション、膨張</div>	
imposition	ìmpəzíʃən<div>（名）課税</div><div><br></div><div>the&nbsp;imposition of&nbsp;a tax<br>課税<br></div>	
mercantilism	"mˈɚːkəntìːlìzm<div>（名）重商主義</div><div>※（<span style=""color: rgb(34, 34, 34);"">富国強兵のために）外国貿易を盛んにして国富を増そうとする経済政策とその理論</span></div>"	
laissez-faire	lèseɪféɚ<div>（名）自由放任主義</div>	
bourgeoisie	b`ʊɚʒwɑːzíː<div>（名）ブルジョア階級</div><div>※中世においては中産階級、マルクス主義においては資本家階級を指す</div>	
proletariat	pròʊləté(ə)riət<div>（名）プロレタリアート（労働者）</div>	
communism	kάmjʊnìzm<div>（名）共産主義</div>	
oligopoly	ὰləgάpəli<div>（名）売り手寡占（かせん）</div><div>※1つの市場の大部分を、少数の売り手で占めてしまうこと</div>	
macroeconomics	ˌmækroɛkʌˈnɑmɪks<div>（名）マクロ経済学</div><div>※ミクロ経済学はmicroeconomics[ˌmaɪkroˌɛkʌˈnɑmɪks]</div>	
interplay	ˈɪntɝˌple<div>（名）相互作用</div>	
business cycle	bíznəs&nbsp;sάɪkl<div>（名）景気循環</div>	
restoration	rèstəréɪʃən<div>（名）復古、返還、回復</div><div><br></div><div>the&nbsp;restoration&nbsp;of the&nbsp;Tohoku region<br></div><div>東北の復興<br></div>	
electoral	əléktərəl<div>（形）選挙の</div>	
Republican	rɪpˈʌblɪk(ə)n<div>（名）共和党</div>	
Democrat	déməkr`æt<div>（名）民主党</div>	
constitution（構成・組織・性質以外の名詞）	<div>kὰnstət(j)úːʃən<br></div>（名）憲法、構成、組織、性質	
the Senate	sénət<div>（名）上院</div>	
the House of Representatives	ˌrɛprɪˈzɛntʌtɪvz<div>（名）下院</div>	
house（家・小屋以外の名詞）	<div>hάʊs<br></div>（名）議会、家、小屋	
senator	sénəṭɚ<div>（名）上院議員</div>	
representative（代表者・代理人以外の名詞）	rèprɪzénṭəṭɪv<div>（名）下院議員、代表者、代理人</div><div>（形）代表する、代理の、表して</div>	
secretary（秘書以外の名詞）	sékrətèri<div>（名）長官、秘書</div>	
oligarchy	άləgὰɚki<div>（名）寡頭（かとう）政治</div><div>※少数者が国家の最高機関となって行う政治</div>	
theocracy	θiάkrəsi<div>（名）神権政治</div><div>※国家の政体の1種で、特定宗教を統括する組織と、国家を統治する機構が実体的に同等な場合</div><div><br></div><div>Islamic&nbsp;theocracy<div>イスラム神政国家</div></div>	
aristocracy	`ærɪstάkrəsi<div>（名）貴族政治</div>	
tyrant	tάɪ(ə)rənt<div>（名）暴君、専制君主</div><div>※専制政治とは、支配者が独断で思いのままに事を決する政治</div>	
fascist	fˈæʃɪst<div>（名）ファシズム支持者</div><div>※ファシズム: 権力で労働者階級を押さえ、外国に対しては侵略政策をとる独裁制</div>	
law code	lˈɔː<div>（名）法典</div>	
the accused	əˈkjuːzd<div>（名）（刑事）被告人</div>	
capital punishment	kˈæpəṭl&nbsp;pˈʌnɪʃmənt<br><div>（名）死刑</div>	
rape	réɪp<div>（動）強姦する</div><div>（名）強姦</div>	
arson	άɚsn<div>（名）放火</div>	
prostitution	prὰstət(j)úːʃən<div>（名）売春</div>	
abortion	əbˈɔɚʃən<div>（名）妊娠中絶</div>	
antiabortion law	ˈæntiʌˈbɔrʃʌn（アクセントànti・abórtion）<div>（名）中絶禁止法</div>	
pregnancy	prégnənsi<div>（名）妊娠</div>	
conception（概念・構想以外の名詞）	kənsépʃən<div>（名）受胎、概念、構想</div>	
vigilance	vídʒələns<div>（名）警戒</div>	
liquor	líkɚ<div>（名）酒類</div>	
domesticated	dəméstɪkèɪṭɪd<div>（形）飼いならした、家庭的な</div>	
herd animal	hˈɚːd<div>（名）（群をなす）家畜動物</div>	
Caucasoid	kˈɔːkəs`ɔɪd<div>（名）コーカソイド人種</div><div>※身体的特徴に基づく歴史的人種分類概念の一つ。これに分類される人々の主要な居住地はヨーロッパ、西アジア、北アフリカ、西北インドである。</div>	
Mongoloid	mάŋgəl`ɔɪd<div>（名）モンゴル人種</div><div>※身体的特徴に基づく歴史的人種分類概念の一つ。モンゴロイドは、東アジア・東南アジアを中心に、中央アジア・南北アメリカ大陸・太平洋諸島及びアフリカ近辺のマダガスカル島に分布する。</div>	
Negroid	níːgrɔɪd<div>（名）ネグロイド人種</div><div>※身体的特徴に基づく歴史的人種分類概念の一つ。 日本では一般に黒色人種・黒人と同義に理解される。</div>	
melting pot	ˈmɛltɪŋ&nbsp;pάt<br><div>（名）（人種の）るつぼ</div>	
caste	kˈæst<div>（名）カースト制</div><div>※castと発音同じ</div>	
stratification	str`æṭəfɪkéɪʃən<div>（名）階層化</div>	
divinely	dɪˈvaɪnli<div>（副）神のように</div><div><br></div><div>divinely&nbsp;guided&nbsp;person<div>神に導かれた人</div></div>	
ordain	ɔɚdéɪn<div>（動）（神が）定める</div>	
Hebrew	híːbruː<div>（名）ヘブライ人</div><div>※東地中海岸で活動したセム語族に属する民族。一神教信仰のユダヤ教を信仰。自らはイスラエル人と称し、他民族からはユダヤ人と言われた。</div>	
harshly	ˈhɑːʃli<div>（副）厳しく、手荒く</div>	
deportation	dìːpɔɚtéɪʃən<div>（名）国外追放</div><div><br></div><div>deportation&nbsp;order<div>国外追放命令</div></div>	
extermination	ɪkst`ɚːmənéɪʃən<div>（名）絶滅</div>	
instinctual	ɪnstíŋ(k)tʃuəl<div>（形）本能的な</div>	
psychosis	sɑɪkóʊsɪs<div>（名）精神病</div>	
psychotic	sɑɪkάṭɪk<div>（形）精神病の</div><div><br></div><div>psychotic&nbsp;behavior<div>精神病的行動</div></div>	
delusion	dɪlúːʒən<div>（名）妄想</div><div><br></div><div>That is&nbsp;her&nbsp;delusion.<br></div><div>それは彼女の妄想だよ。</div>	
hallucination	həlùːsənéɪʃən<div>（名）幻覚</div><div><br></div><div>visual&nbsp;hallucination&nbsp;of&nbsp;animals<br></div><div>動物の幻視<br></div>	
schizophrenia	skìtsəfríːniə<div>（名）精神分裂病</div>	
psychiatric	sὰɪkiˈætrɪk<div>（形）精神医学の</div><div><br></div><div>a&nbsp;psychiatric&nbsp;hospital<br></div><div>精神病院</div>	
psychoanalysis	ˌsaɪkoʌˈnælʌsʌs<div>（名）精神分析</div>	
psychiatry	sɑɪkάɪətri<div>（名）精神医学</div><div><br></div><div>a&nbsp;physician&nbsp;who&nbsp;specializes&nbsp;in&nbsp;psychiatry<br></div><div>精神医学を専門にしている医師<br></div>	
utterance	ˈʌṭərəns<div>（名）発言、発声</div><div><br></div><div>clear&nbsp;utterance<br></div><div>鮮やかな弁舌<br></div>	
larynx	"lˈærɪŋks<div>（名）喉頭</div><div><img src=""la.png""><br></div>"	
palate	pˈælət<div>（名）口蓋</div><div>※口の中の上側の部分</div>	
hieroglyphics	"ˌhaɪroˈglɪfɪks<div>（名）象形文字</div><div><img src=""hi.jpeg""><br></div>"	
cuneiform	"kjuːníːəf`ɔɚm<div>（名）くさび形文字</div><div><img src=""cu.jpeg""><br></div>"	
decipher	dɪsάɪfɚ<div>（動）解読する</div>	
sermon	sˈɚːmən<div>（名）説教</div><div><br></div><div>preach&nbsp;a&nbsp;sermon</div><div>説教する<br></div>	
symbolism	símbəlìzm<div>（名）象徴主義、象徴的意味</div>	
elegy	élədʒi<div>（名）哀歌</div>	
lyre	"lάɪɚ<div>（名）竪琴（たてごと）</div><div><img src=""ly.jpeg""><br></div>"	
in the course of	kˈɔɚs<br><div>〜の間に</div>	
to say nothing of	nˈʌθɪŋ<div>〜は言うまでもなく</div>	
chant	tʃˈænt<div>（動）詠唱する<br><div>（名）歌</div></div>	
astronomy	əstrάnəmi<div>（名）天文学</div>	
Hindu	hínduː<div>（名）ヒンドゥー人</div><div>※ヒンドゥー教を信奉する</div>	
reincarnate	rìːɪnkάɚneɪt<div>（動）生まれ変わらせる</div><div><br></div><div>She was&nbsp;reincarnated&nbsp;as a&nbsp;snake.</div><div>彼女は蛇に生まれ変わった。<br></div>	
Buddha	búːdə<div>（名）ブッダ</div><div>※仏ともいい、「仏の悟り」を開いた人を指す</div>	
missionary	míʃənèri<div>（名）伝道師</div>	
Buddhism	búːdɪzm<div>（名）仏教</div>	
Confucius	kənfjúːʃəs<div>（名）孔子</div>	
Judaism	dʒúːdəìzm<div>（名）ユダヤ教</div>	
the Messiah	məsάɪə<div>（名）救世主</div>	
stained glass	"stend<div>（名）ステンドグラス</div><div><img src=""st.jpeg""><br></div>"	
indulgence	ɪndˈʌldʒəns<div>（名）免罪符、甘やかし、ふけること</div>	
the Crusades	kruˈsedz<div>（名）十字軍</div><div>※中世にヨーロッパ各地のキリスト教徒が、聖都エルサレムをイスラム教徒の手から奪い返すために起こした遠征軍。</div>	
pope	póʊp<div>（名）ローマ法王</div>	
sin	sín<div>（名）罪</div>	
outweigh	ˈaʊˌtwe<div>（動）より勝る</div>	
monastery	"mάnəstèri<div>（名）（特に男子の）修道院</div><div>※修道院:&nbsp;<span style=""color: rgb(34, 34, 34);"">主にカトリック教で、一定の規律を守って共同生活を営む、修道士または修道女の団体</span></div>"	
convent	kάnv(ə)nt<div>（名）（女子の）修道院</div><div><br></div><div>go into a&nbsp;convent</div><div>修道女になる<br></div>	
renaissance	rènəsάːns<div>（名）ルネッサンス</div><div>※14‐17 世紀ヨーロッパに興った古典文芸・学術の復興</div>	
anatomy	ənˈæṭəmi<div>（名）解剖学、分析</div>	
dissect	dɪsékt<div>（動）解剖する</div><div><br></div><div><div><div>dissect the&nbsp;bodies&nbsp;for&nbsp;analysis</div><div>分析用の身体を解剖する</div></div></div>	
corpse	kˈɔɚps<div>（名）（特に人間の）死体</div>	
fleeting	flíːṭɪŋ<div>（形）はかない、束の間の</div>	
cubism	"kjúːbɪzm<div>（名）キュビズム、立体派</div><div>※20世紀初頭にパブロ・ピカソとジョルジュ・ブラックによって創始された現代美術の大きな動向。それまでの具象絵画が一つの視点に基づいて描かれていたのに対し、いろいろな角度から見た物の形を一つの画面に収めた。</div><div><img src=""cu.jpeg""><br></div>"	
compose（構成する以外の動詞）	<div>kəmpóʊz<br></div>（動）作曲する、構成する	
symphony	"símfəni<div>（名）交響曲</div><div><img src=""co (1).png""><br></div>"	
concerto	"kəntʃéɚṭoʊ<div>（名）コンチェルト、協奏曲</div><div><img src=""co (1).png""><br></div>"	
quartet	kwɔɚtét<div>（名）四重奏、カルテット</div>	
sonata	sənάːṭə<div>（名）ソナタ</div><div>※ソナタはクラシック音楽における器楽曲、室内楽曲の形式の一つ</div>	
requiem	rékwiəm<div>（名）レクイエム、鎮魂曲</div>	
lullaby	lˈʌləbὰɪ<div>（名）子守歌</div>	
chamber music	<div>tʃéɪmbɚ<br></div>（名）室内楽	
nocturne	nάktɚːn<div>（名）夜想曲</div><div>※夜の情緒を表現しようとする曲</div>	
suite（スウィートルーム以外の名詞）	swíːt<div>（名）組曲、組</div>	
woodwind	wˈʊdwìnd<div>（名）木管楽器</div>	
oboe	óʊboʊ<div>（名）オーボエ</div>	
cello	tʃéloʊ<div>（名）チェロ</div>	
strings（ひも・糸以外の名詞）	<div>strɪŋz<br></div>（名）弦楽器、ひも、糸	
brass	brˈæs<div>（名）金管楽器、真ちゅう</div><div>※真ちゅう: 銅と亜鉛との合金。黄色で、展性・延性に富み、用途が広い。</div>	
percussion	pɚkˈʌʃən<div>（名）打楽器、衝撃</div>	
improvisation	ɪmprὰvəzéɪʃən<div>（名）即興</div>	
syncopation	sìŋkəpéɪʃən<div>（名）シンコペーション</div><div>※音楽で、強い拍と弱い拍の位置を通常と変えて、リズムに変化を与えること。また、その技法。<br></div>	
youth-oriented	júːθ&nbsp;ˈɔːriənṭɪd<div>（名）若者志向の</div>	
arch	άɚtʃ<div>（名）アーチ</div>	
domed	domd<div>（形）ドーム状の</div>	
spire	"spάɪɚ<div>（名）尖塔（せんとう）</div><div>※突端（屋根）が細く尖った形をしている塔のこと</div><div><img src=""sp.jpeg""><br></div>"	
pigment	pígmənt<div>（名）絵の具</div>	
insipid	ɪnsípɪd<div>（形）味気ない、おもしろみのない</div><div><br></div><div>insipid&nbsp;conversation</div><div>退屈な会話<br></div>	
facsimile	fæksíməli<div>（名）模写、ファックス</div>	
sensory nerve	sénsəri&nbsp;nˈɚːv<br><div>（名）知覚神経</div>	
deaf	déf<div>（形）耳の聞こえない</div>	
auditory	ˈɔːdət`ɔːri<div>（形）耳の、聴覚の</div><div><br></div><div>an&nbsp;auditory nerve<br>聴神経<br></div>	
hearing aid	hí(ə)rɪŋ&nbsp;éɪd<br><div>（名）補聴器</div>	
pore	pˈɔɚ<div>（名）毛穴</div>	
platelet	pléɪtlət<div>（名）血小板</div><div>※血液を固まらせる役目をする</div>	
clot	klάt<div>（動）（血・牛乳などを）凝固させる</div><div><div>（名）（血などの）かたまり</div></div>	
hormone	hˈɔɚmoʊn<div>（名）ホルモン</div>	
esophagus	ɪsάfəgəs<div>（名）食道</div>	
liver	lívɚ<div>（名）肝臓</div>	
stethoscope	stéθəskòʊp<div>（名）聴診器</div>	
rib	ríb<div>（名）肋骨（ろっこつ）</div>	
gullet	gˈʌlɪt<div>（名）食道</div>	
duodenum	d(j)ùːədíːnəm<div>（名）十二指腸</div>	
rectum	réktəm<div>（名）直腸</div>	
spleen	<div>splíːn<br></div><div>（名）脾臓（ひぞう）</div>※白血球・リンパ球の一部を造り、古くなった赤血球や白血球を破壊するなどの機能も持つ	
anus	éɪnəs<div>（名）肛門</div>	
bladder	blˈædɚ<div>（名）膀胱</div>	
palm	pάːm<div>（名）手のひら</div>	
lest	lést<div>（接）〜しないように</div><div><br></div><div>Hide it lest he see it.</div><div>彼に見られるといけないから、それを隠しなさい。</div>	
bluish	blúːɪʃ<div>（形）青みがかった</div>	
tinge	tíndʒ<div>（名）色合い</div>	
jaundice	dʒˈɔːndɪs<div>（名）黄疸（おうだん）</div><div>※血液中のビリルビンという色素が増えて外見上、黄色くなる状態</div>	
pallor	pˈælɚ<div>（名）（顔・肌の不健康な）青白さ</div><div><br></div><div>a&nbsp;deathly&nbsp;pallor</div><div>死人のような青白さ<br></div>	
measles	míːzlz<div>（名）はしか</div><div>※幼児に多いウイルス性の急性伝染病の一種。発熱し、紅色の斑点(はんてん)のような発疹(ほっしん)が皮膚や粘膜にできる</div>	
smallpox	ˈsmɔˌlpɑks<div>（名）天然痘</div>	
infancy	ínfənsi<div>（名）幼年時代</div><div><br></div><div>a&nbsp;happy&nbsp;infancy</div><div>幸せな幼年時代<br></div>	
perspiration	p`ɚːspəréɪʃən<div>（名）発汗</div>	
goose flesh	ˈɡuːsˌflɛʃ<div>（名）（寒さ・恐怖などによる）鳥肌</div>	
mutant	mjúːtnt<div>（形）突然変異による</div>	
anesthesia	`ænəsθíːʒə<div>（名）麻酔</div>	
acupuncture	ˈækjʊp`ʌŋ(k)tʃɚ<div>（名）鍼（はり）治療</div>	
marijuana	m`ærə(h)wάːnə<div>（名）マリファナ</div>	
cocaine	koʊkéɪn<div>（名）コカイン</div>	
heroin	héroʊɪn<div>（名）ヘロイン</div>	
rabies	réɪbiːz<div>（名）狂犬病、恐水病</div>	
mumps	mˈʌmps<div>（名）おたふくかぜ</div>	
diphtheria	dɪfθí(ə)riə<div>（名）ジフテリア</div><div>※ジフテリア菌による急性感染症</div>	
typhoid	tάɪfɔɪd<div>（名）腸チフス</div><div>※サルモネラの一種であるチフス菌によって引き起こされる感染症の一種</div>	
cholera	kάlərə<div>（名）コレラ</div><div>※コレラ菌が小腸をおかし、下痢と嘔吐が激しいと極度の脱水症状になる</div>	
polio	póʊliòʊ<div>（名）小児麻痺</div><div>※子ども（特に5歳以下）がかかることが多く、麻痺などを起こすことのある病気</div>	
pneumonia	n(j)uːmóʊnjə<div>（名）肺炎</div>	
tetanus	téṭənəs<div>（名）破傷風</div><div>※土中の破傷風菌が傷口からはいって起こる病気。高熱を発し、痙攣(けいれん)を起こし、重症のものは数時間で死ぬ</div>	
whooping cough	ˈwupɪŋ&nbsp;kˈɔːf<div>（名）百日咳</div><div>※特有のけいれん性の咳発作（痙咳発作）を特徴とする急性気道感染症。咳が治まるまで約100日間（3ヵ月程度）続くことから、百日咳と呼ばれる</div>	
dysentery	dísntèri<div>（名）赤痢</div><div>※赤痢菌・赤痢アメーバが飲食物について大腸にはいり、腸粘膜をおかして激しい下痢を起こし血便を出す病気</div>	
malaria	məlé(ə)riə<div>（名）マラリア</div><div>※熱帯地方に多く、高熱の発作などを起こす</div>	
chickenpox	tʃík(ə)npάks<div>（名）水ぼうそう</div>	
arthritis	ɑɚθrάɪṭɪs<div>（名）関節炎</div><div><br></div><div>arthritis&nbsp;joint<div>関節炎の関節</div></div>	
spasm	spˈæzm<div>（名）ひきつけ</div><div>※痙攣。特に、小児の発作的な全身痙攣</div>	
nosebleed	ˈnoˌzblid<div>（名）鼻血</div>	
ointment	ˈɔɪntmənt<div>（名）軟膏</div>	
gauze	gˈɔːz<div>（名）ガーゼ</div>	
adhesive plaster	ædhíːsɪv&nbsp;plˈæstɚ<br><div>（名）絆創膏</div>	
gash	gˈæʃ<div>（名）切り傷</div>	
vaccinate	vˈæksənèɪt<div>（動）予防接種する</div>	
scurvy	skˈɚːvi<div>（名）壊血病</div><div>※ビタミンCの不足が原因で起こる病気。症状は骨境界部での出血や、骨折、歯の発生障害など</div>	
pulse	pˈʌls<div>（名）脈拍</div><div>（動）脈打つ</div><div><br></div><div>an&nbsp;irregular pulse</div><div>不整脈<br></div>	
first aid	<div>éɪd<br></div>（名）応急手当	
artificial respiration	rèspəréɪʃən<div>（名）人工呼吸</div>	
athlete's foot	ˈæˌθlits<div>（名）水虫</div>	
yellow fever	jéloʊ<div>（名）黄熱病</div><div>※急性ウイルス性出血熱のひとつ</div>	
redden	rédn<div>（動）赤くなる</div>	
blister	blístɚ<div>（動）水ぶくれになる</div><div>（名）水ぶくれ</div>	
coma	kóʊmə<div>（名）昏睡状態</div>	
dislocation	dìsloʊkéɪʃən<div>（名）脱臼</div>	
rabid	rˈæbɪd<div>（形）狂犬病にかかった</div>	
skunk	skˈʌŋk<div>（名）スカンク</div>	
feverish	fíːv(ə)rɪʃ<div>（形）熱のある</div>	
delirium	dɪlí(ə)riəm<div>（名）（一時的）精神錯乱</div>	
convulsion	kənvˈʌlʃən<div>（名）痙攣</div>	
dumb	dˈʌm<div>（形）口のきけない</div>	
ecologist	ɪkάlədʒɪst<div>（名）生態学者</div>	
cleanse	klénz<div>（動）清潔にする、洗う</div>	
exploitation	èksplɔɪtéɪʃən<div>（名）開発</div>	
economize	ɪkάnəmὰɪz<div>（動）節約する</div>	
fatality	feɪtˈæləṭi<div>（名）不運、死亡者</div>	
coastal	kóʊstl<div>（形）沿岸の</div>	
mill（名詞の意味は？）	míl<div>（名）工場</div>	
DDT	díːdìːtíː<div>（名）ディーディーティー（殺虫剤）</div>	
PCB（polychlorinated biphenyl）	píːsìːbíː /&nbsp;ˌpɑˌliˈklɔrɪˌnetɪd&nbsp;ˈbɪfʌnʌl<div>（名）ポリ塩化ビフェニール</div><div>※プラスチックの製造などに使われている化合物</div>	
evacuation	ɪv`ækjuéɪʃən<div>（名）避難</div>	
suburban	səbˈɚːb(ə)n<div>（形）郊外の</div>	
pollutant	pəlúːtnt<div>（名）汚染物質</div>	
irritability	ìrəṭəbíləṭi<div>（名）短気</div>	
monogamy	mənάgəmi<div>（名）単婚性</div><div>※一組の男女によって取結ばれる婚姻形態</div>	
polygamy	pəlígəmi<div>（名）複婚性</div><div>※一夫多妻または一妻多夫</div>	
heterosexuality	hèṭəroʊsèkʃuˈæləṭi<div>（名）異性愛</div>	
homosexuality	hòʊməsèkʃuˈæləṭi<div>（名）同性愛</div>	
naughty	nˈɔːṭi<div>（形）いたずらな</div><div><br></div><div>a&nbsp;naughty&nbsp;boy</div><div>わんぱくな少年<br></div>	
gerontology	dʒèrəntάlədʒi<div>（名）老年学</div><div>※老年期の変化・特徴・問題などを研究する</div>	
aging	éɪdʒɪŋ<div>（名）老化</div>	
grade point average	ˈæv(ə)rɪdʒ<div>（名）GPA</div>	
dean	díːn<div>（名）学部長</div>	
cumulative	kjúːmjʊləṭɪv<div>（名）累積の</div>	
secondary school	sék(ə)ndèri<br><div>（名）中等学校（日本の中高等学校）</div>	
credit（信頼・名声・クレジット以外の名詞）	krédɪt<div>（名）履修単位、信頼、名声、クレジット</div>	
residence hall	rézədns<div>（名）学生寮</div>	
dweller	ˈdwɛlɝ<div>（名）住人</div>	
bracket	brˈækɪt<div>（名）階層</div><div>※curly bracketsで波括弧、box bracketsで角括弧、round bracketsで丸括弧、angle bracketsで山括弧</div>	
precipitously	ˌpriˈsɪpɪtʌsli<div>（副）急激に</div><div><br></div><div>the&nbsp;mountains&nbsp;rose&nbsp;precipitously from&nbsp;the shore</div><div>山が海岸から急激にせりあがる<br></div>	
take the place of 〜	〜の代わりをする	
yarn	jάɚn<div>（名）紡ぎ糸</div>	
finished goods	ˈfɪnɪʃt<div>（名）完成品</div>	
internal combustion engine	kəmbˈʌstʃən<br><div>（名）内燃機関</div><div>※内燃機関とは、シリンダなど機関内においてガソリンなどの燃料を燃焼させ、それによって発生した燃焼ガスを用いて直接に機械仕事を得る原動機</div>	
the assembly line	əsémbli<br><div>（名）流れ作業</div>	
nitrate	nάɪtreɪt<div>（名）硝酸塩</div>	
livestock farming	lάɪvstάk<div>（名）牧畜（業）</div><div>※牧場で馬・牛・羊などを飼い育てふやす仕事</div>	
charcoal	tʃάɚkòʊl<div>（名）炭、木炭</div>	
demographer	dɪmάgrəfɚ<div>（名）人口学者</div>	
get across（渡る、越える以外）	（考えなどを）理解される<div><br></div><div>Our coach is not very good at getting his ideas across.</div><div>コーチは自分の考えを伝えるのがあまり上手ではありません。</div>	
get away with	〜を（罰を受けないで）やってのける<div><br></div><div>get away with cheating</div><div>ごまかしてそのままうまく通す</div>	
get down	書き留める	
get over	（病気などから）回復する	
look out for	〜に気を付ける	
go about	（仕事などに） 専念する	
put by	貯金する	
make off with	〜を持ち逃げする<div><br></div><div>A group of teens made off with CDs, but the security guy caught them.</div><div>10代の一団がCDを持ち去ったが、警備員に取り押さえられた。<br></div>	
make over	作り直す	
call down	叱る	
hold out	持ちこたえる、続く<div><br></div><div>They&nbsp;held out&nbsp;against&nbsp;the enemy&nbsp;attacks&nbsp;for a&nbsp;month.</div><div>彼らは1か月の間敵の攻撃に抵抗し続けた。<br></div>	
hold up	かざす、遅らせる	
bring around	（人の）意識を戻らせる<div><br></div><div>The&nbsp;smelling salts&nbsp;brought&nbsp;her around.</div><div>気つけ薬で彼女は意識を取り戻した。<br></div>	
run out（「走って外へ出る」「尽きる」以外の意味）	（契約期間が）切れる、走って外へ出る	
set in	（気候などが）始まる<div><br></div><div>The cold weather has set in.</div><div>寒い気候となった。</div>	
fall back on	頼る	
fall on	（曜日などに）当たる<div><br></div><div>Christmas falls on a Sunday this year.</div><div>今年クリスマスは日曜日に当たります</div>	
drop out of	（学校などを）やめる	
pull up（引き抜く以外の意味）	（車などが）止まる、引き抜く	
add up to	詰まるところ〜となる	
allow for	<div>əlάʊ<br></div>考慮に入れる	
answer for	責任を負う	
care for（世話する以外）	好む、世話する<div><br></div><div>Would you care for something cold?</div><div>なにか冷たいものをお飲みになりますか？</div>	
drive at	意図する<div><br></div><div>We had a hard time figuring out what he was driving at.</div><div>私たちには彼が何を言おうとしているのかを理解するのはとても大変でした。</div>	
fool around	ふざける	
mix up（混ぜ合わせる以外の意味）	混同する、混ぜ合わせる	
talk into ...ing	説得して...させる<div><br></div><div>Kate is going to talk her father into buying a new bicycle.</div><div>ケートは新しい自転車を買ってくれるように父親を説得するつもりです。</div>	
think over	熟考する	
use up	使い果たす	
in case	〜だといけないから<div><br></div><div>You had better close the window in case it gets windy.</div><div>風が強くなるといけないから、窓を閉めたほうが良いよ。</div>	
at heart	心の底では<div><br></div><div>Joe spent many years working at the shop, but at heart he was a writer.</div><div>ジョーはそのお店で何年も働いていたが、根は作家だった。</div>	
at home（「在宅して」「くつろいで」以外の意味）	精通して、在宅して、くつろいで<div><div><div><br>I'm&nbsp;quite&nbsp;at home&nbsp;with children.</div><div>子供たちのあしらいにはよく慣れています。</div></div></div>	
at loose ends	定職がなくて、ぶらぶらして	
at odds	争って<div><br></div><div>He's&nbsp;at&nbsp;odds&nbsp;with her over the matter.<br></div><div>その問題では彼は彼女と反目している。<br></div>	
on no account	決して〜しない	
for all 〜	〜にもかかわらず<div><br></div><div>For all his wealth, he doesn't seem very happy.</div><div>富があるのにもかかわらず、彼はそれほど幸せそうには思えません。</div>	
for anything	絶対〜しない<div><br></div><div>A wise man would not act in such a way for anything.</div><div>賢明な人だったら、絶対にそんなことはしないでしょう。</div>	
for the life of one	どうしても<div><br></div><div>For the life of me, I couldn't remember where I had put my wallet.</div><div>どこに財布を置き忘れたのかどうしても思い出せないんだ。</div>	
for the world	絶対に<div><br></div><div>I wouldn't borrow money from Alan for the world.</div><div>何があろうとアレンからは金を借りたくない。</div>	
by way of	〜経由で<div><br></div><div>Fred is going to Germany by way of America.</div><div>フレッドはアメリカ経由でドイツに行く予定です。</div>	
behind one's back	（人の）いない所で<div><br></div><div>She's always spreading unfavorable rumors about me behind my back.</div><div>彼女は私がいない時に、いつも私の悪い噂を流している。</div>	
as it were	いわば<div><br></div><div>The cat is, as it were, a member of the family.</div><div>その猫はいわば家族の一員です。</div>	
with a grain of salt	（話などを）割引して<div><br></div><div>Don't get mad at Bill. You have to take everything he says with a grain of salt.</div><div>ビルに腹をたてるのはやめなさい。彼の言うことは割り引いて考えなくてはなりません。</div>	
with open arms	熱烈に、心から<div><br></div><div>The refugees welcomed the volunteers with open arms.</div><div>避難民は喜んでボランティアを受け入れた。</div>	
beside oneself	我を忘れて<div><br></div><div>When I got the first prize at the race, I was beside myself with joy.</div><div>その競争で1等賞を取った時、嬉しくて我を忘れてしまった。</div>	
between you and me	ここだけの話だが	
over one's head	理解できない<div><br></div><div>This textbook is over my head.</div><div>この教科書は僕には難しすぎる。</div>	
under one's nose	目の前で	
without fail	必ず、間違いなく	
break the ice	話の口火を切る	
bring home	（あることを人に）正しく理解させる<div><br></div><div>This&nbsp;brings home&nbsp;my&nbsp;point.</div><div>これは私の主張を納得させる。<br></div>	
when it comes to ...ing	〜ということになると<div><br></div><div>When it comes to playing the guitar, nobody can beat Brian.</div><div>ギターを弾くということになると、誰もブライアンにはかなわない。</div>	
drop a line	文書により連絡する	
eat like a horse	大食いする	
get in the way of	〜の邪魔になる<div><br></div><div>David's part-time job actually got in the way of his studies.</div><div>デイビッドのアルバイトは実際に勉強の邪魔になっていた。</div>	
make one's mouth water	人の食欲をそそる<div><br></div><div>The smell of the steaks being cooked made my mouth water.</div><div>料理中のステーキのにおいが私の食欲をそそった。</div>	
make one's way	進む	
make oneself at home	気軽に、くつろいで	
pull one's leg	（人を）からかう	
put one's finger on	〜を的確に指導する	
stand on one's own feet	独立している	
take one's time	ゆっくりやる	
as is often the case with	〜の場合はよくあることだが<div><br></div><div>As is often the case with old men, my boss is stubborn.</div><div>老人によくあることだが、私の上司は頑固だ。</div>	
castles in the air	非現実的な空想	
around the clock	休みなくぶっ通しで	
be all ears	一心に耳を傾ける	
a fish out of water	場違いの人	
a poor hand	下手	
inside out	裏返しに	
it stands to reason 〜	〜は道理にかなう	
ten to one	九分九厘、十中八九	
not sleep a wink	一睡もしない	
